ts_code,end_date,bz_item,bz_code,bz_sales,bz_profit,bz_cost,curr_type
300760.SZ,20250630,体外诊断类产品,P,6423778809.0,3822388585.0,2601390224.0,CNY
300760.SZ,20241231,电生理与血管介入类产品,P,1438668010.0,942613233.0,496054777.0,CNY
300760.SZ,20241231,生命信息与支持类产品,P,13557440254.0,8480376343.0,5077063911.0,CNY
300760.SZ,20241231,医学影像类产品,P,7497547094.0,5012264007.0,2485283087.0,CNY
300760.SZ,20241231,其他主营业务,P,365435994.0,153401387.0,212034607.0,CNY
300760.SZ,20241231,其他业务,P,101678421.0,54366002.0,47312419.0,CNY
300760.SZ,20241231,体外诊断类产品,P,13764979775.0,8535209192.0,5229770583.0,CNY
300760.SZ,20240630,电生理与血管介入类产品,P,373826044.0,257354180.0,116471864.0,CNY
300760.SZ,20240630,生命信息与支持类产品,P,8009070294.0,5295888736.0,2713181558.0,CNY
300760.SZ,20240630,医学影像类产品,P,4274367732.0,2974347255.0,1300020477.0,CNY
300760.SZ,20240630,其他主营业务,P,176469392.0,72986724.0,103482668.0,CNY
300760.SZ,20240630,其他业务,P,39293694.0,25430484.0,13863210.0,CNY
300760.SZ,20240630,体外诊断类产品,P,7657569643.0,4976188319.0,2681381324.0,CNY
300829.SZ,20251231,副产品,P,162088156.49,76048230.26,86039926.23,CNY
300829.SZ,20251231,其他主营业务,P,130541296.35,2330561.2,128210735.15,CNY
300829.SZ,20251231,乳酸盐,P,329065356.69,109614739.4,219450617.29,CNY
300829.SZ,20251231,乳酸,P,992429234.23,171207976.16,821221258.07,CNY
300829.SZ,20250630,糖化渣,P,73071385.84,34771311.26,38300074.58,CNY
300829.SZ,20250630,副产品,P,73071385.84,34771311.26,38300074.58,CNY
300829.SZ,20250630,其他主营业务,P,62106315.69,9092379.69,53013936.0,CNY
300829.SZ,20250630,乳酸盐,P,160587926.2,58075914.45,102512011.75,CNY
300829.SZ,20250630,乳酸,P,481312685.29,93756501.28,387556184.01,CNY
300829.SZ,20241231,糖化渣,P,127330864.51,57597364.92,69733499.59,CNY
300829.SZ,20241231,副产品,P,127330864.51,57597364.92,69733499.59,CNY
300829.SZ,20241231,其他主营业务,P,182776463.07,16852230.26,165924232.81,CNY
300829.SZ,20241231,乳酸盐,P,330453784.16,102153886.81,228299897.35,CNY
300829.SZ,20241231,乳酸,P,864799906.15,129373205.28,735426700.87,CNY
300829.SZ,20240630,糖化渣,P,58867714.62,20836632.47,38031082.15,CNY
300829.SZ,20240630,副产品,P,58867714.62,20836632.47,38031082.15,CNY
300829.SZ,20240630,其他主营业务,P,86973396.6,9077753.09,77895643.51,CNY
300829.SZ,20240630,乳酸盐,P,157137106.41,46080117.36,111056989.05,CNY
300829.SZ,20240630,乳酸,P,434050125.35,65518214.52,368531910.83,CNY
300900.SZ,20251231,航空辅助工具及其他,P,28819841.64,4564191.67,24255649.97,CNY
300900.SZ,20251231,航空航天零部件及无人机,P,592122229.88,113259044.73,478863185.15,CNY
300900.SZ,20251231,航空工装,P,392289066.07,58718092.42,333570973.65,CNY
300900.SZ,20250630,航空辅助工具及其他,P,5679580.73,103838.86,5575741.87,CNY
300900.SZ,20250630,航空航天零部件及无人机,P,333343057.53,108609077.72,224733979.81,CNY
300900.SZ,20250630,航空工装,P,237897177.92,70237967.63,167659210.29,CNY
300900.SZ,20241231,航空辅助工具及其他,P,13877835.49,6193110.82,7684724.67,CNY
300900.SZ,20241231,航空航天零部件及无人机,P,610902637.23,169764435.24,441138201.99,CNY
300900.SZ,20241231,航空工装,P,423347565.2,127465507.64,295882057.56,CNY
300900.SZ,20240630,航空辅助工具及其他,P,9966239.81,3884695.89,6081543.92,CNY
300900.SZ,20240630,航空航天零部件及无人机,P,208319499.36,88000074.3,120319425.06,CNY
300900.SZ,20240630,航空工装,P,237261885.2,77809607.08,159452278.12,CNY
301269.SZ,20251231,硬件、代理软件销售及其他,P,49181322.31,18211935.27,30969387.04,CNY
301269.SZ,20251231,技术服务,P,201282884.21,89851695.82,111431188.39,CNY
301269.SZ,20251231,EDA软件销售,P,1074512360.11,,,CNY
301269.SZ,20250630,软硬件代理销售,P,20163380.28,5988330.57,14175049.71,CNY
301269.SZ,20250630,硬件、代理软件销售及其他,P,20163380.28,5988330.57,14175049.71,CNY
301269.SZ,20250630,技术服务,P,67239359.36,26856058.36,40383301.0,CNY
301269.SZ,20250630,技术开发服务,P,67239359.36,26856058.36,40383301.0,CNY
301269.SZ,20250630,EDA软件销售,P,414134218.98,,,CNY
301269.SZ,20241231,软硬件代理销售,P,14962522.79,4041553.85,10920968.94,CNY
301269.SZ,20241231,硬件、代理软件销售及其他,P,14962522.79,4041553.85,10920968.94,CNY
301269.SZ,20241231,技术服务,P,115067691.18,44174190.57,70893500.61,CNY
301269.SZ,20241231,技术开发服务,P,115067691.18,44174190.57,70893500.61,CNY
301269.SZ,20241231,EDA软件销售,P,1092324229.5,,,CNY
301269.SZ,20240630,软硬件代理销售,P,5841874.85,1132798.26,4709076.59,CNY
301269.SZ,20240630,硬件、代理软件销售及其他,P,5841874.85,1132798.26,4709076.59,CNY
301269.SZ,20240630,技术服务,P,52380861.66,18891320.48,33489541.18,CNY
301269.SZ,20240630,技术开发服务,P,52380861.66,18891320.48,33489541.18,CNY
301269.SZ,20240630,EDA软件销售,P,385565296.7,,,CNY
600105.SH,20251231,超导及铜导体,P,861155456.17,114495696.29,746659759.88,CNY
600105.SH,20251231,电力工程,P,1384747883.35,128799857.68,1255948025.67,CNY
600105.SH,20251231,汽车线束,P,1922499179.44,238957229.65,1683541949.79,CNY
600105.SH,20251231,大数据应用服务,P,48360561.65,36213830.75,12146730.9,CNY
600105.SH,20251231,光通信,P,1070059811.41,215653257.79,854406553.62,CNY
600105.SH,20250630,铜导体,P,359629299.62,35364987.74,324264311.88,CNY
600105.SH,20250630,超导及铜导体,P,359629299.62,35364987.74,324264311.88,CNY
600105.SH,20250630,电力工程,P,677028920.78,64636459.43,612392461.35,CNY
600105.SH,20250630,汽车线束,P,782496883.51,114366289.3,668130594.21,CNY
600105.SH,20250630,大数据应用服务,P,13030808.55,11095027.99,1935780.56,CNY
600105.SH,20250630,光通信,P,427701043.64,81581303.77,346119739.87,CNY
600105.SH,20241231,铜导体,P,598156294.25,72385651.93,525770642.32,CNY
600105.SH,20241231,超导及铜导体,P,598156294.25,72385651.93,525770642.32,CNY
600105.SH,20241231,电力工程,P,1040723506.21,198684555.43,842038950.78,CNY
600105.SH,20241231,汽车线束,P,1247230108.25,183809293.06,1063420815.19,CNY
600105.SH,20241231,大数据应用服务,P,59309278.76,36739313.4,22569965.36,CNY
600105.SH,20241231,光通信,P,1165741648.48,190878505.89,974863142.59,CNY
600105.SH,20240630,铜导体,P,231091058.59,31352519.42,199738539.17,CNY
600105.SH,20240630,超导及铜导体,P,231091058.59,31352519.42,199738539.17,CNY
600105.SH,20240630,电力工程,P,579592062.81,127143657.9,452448404.91,CNY
600105.SH,20240630,汽车线束,P,507450097.1,84427492.58,423022604.52,CNY
600105.SH,20240630,大数据应用服务,P,14511941.36,7369012.57,7142928.79,CNY
600105.SH,20240630,其他业务,P,37036774.26,18525662.19,18511112.07,CNY
600105.SH,20240630,光通信,P,451800427.75,55422608.29,396377819.46,CNY
600118.SH,20251231,租赁收入,P,35036155.41,21024505.98,14011649.43,CNY
600118.SH,20251231,材料销售,P,21009555.54,20999526.83,10028.71,CNY
600118.SH,20251231,卫星研制及卫星应用,P,6046899215.05,497471763.11,5549427451.94,CNY
600118.SH,20250630,租赁收入,P,16878993.67,11835328.44,5043665.23,CNY
600118.SH,20250630,卫星研制及卫星应用,P,1281435990.54,134904829.25,1146531161.29,CNY
600118.SH,20250630,其他主营业务,P,22637739.0,21486203.83,1151535.17,CNY
600118.SH,20241231,租赁收入,P,38673184.29,22258020.93,16415163.36,CNY
600118.SH,20241231,材料销售,P,18133046.22,18047023.77,86022.45,CNY
600118.SH,20241231,卫星研制及卫星应用,P,5099336727.63,566462584.59,4532874143.04,CNY
600118.SH,20241231,其他主营业务,P,349976.3,,,CNY
600118.SH,20240630,租赁收入,P,21806599.34,13859879.36,7946719.98,CNY
600118.SH,20240630,卫星研制及卫星应用,P,989644013.59,184563704.36,805080309.23,CNY
600118.SH,20240630,其他主营业务,P,20569312.2,18430020.74,2139291.46,CNY
600143.SH,20251231,绿色石化产品,P,12462970586.75,-660453125.2,13123423711.95,CNY
600143.SH,20251231,材料贸易,P,11265283555.45,-84196432.01,11349479987.46,CNY
600143.SH,20251231,新材料产品,P,4369390171.49,899709609.8,3469680561.69,CNY
600143.SH,20251231,改性塑料,P,35780752847.95,8739814558.36,27040938289.59,CNY
600143.SH,20251231,医疗健康,P,1043741567.26,-348710771.41,1392452338.67,CNY
600143.SH,20251231,其他业务,P,474078869.7,169919979.24,304158890.46,CNY
600143.SH,20250630,绿色石化产品,P,5962000561.05,-183392228.31,6145392789.36,CNY
600143.SH,20250630,材料贸易,P,6533700617.64,-58765188.32,6592465805.96,CNY
600143.SH,20250630,新材料产品,P,1990114537.61,379664524.63,1610450012.98,CNY
600143.SH,20250630,改性塑料,P,16473099791.4,3825780747.55,12647319043.85,CNY
600143.SH,20250630,医疗健康,P,468259832.12,-137042491.22,605302323.34,CNY
600143.SH,20250630,其他业务,P,208902474.38,61952271.68,146950202.7,CNY
600143.SH,20241231,绿色石化产品,P,11436081818.94,-726983454.15,12163065273.09,CNY
600143.SH,20241231,材料贸易,P,12370957407.53,50645035.08,12320312372.45,CNY
600143.SH,20241231,新材料产品,P,3653645789.16,578445931.92,3075199857.24,CNY
600143.SH,20241231,改性塑料,P,32074910178.07,7079509312.28,24995400865.79,CNY
600143.SH,20241231,医疗健康,P,562933502.01,-192620249.53,755553751.54,CNY
600143.SH,20241231,其他业务,P,415713445.94,56878866.96,358834578.98,CNY
600143.SH,20240630,绿色石化产品,P,3995220513.28,-289603811.83,4284824325.11,CNY
600143.SH,20240630,材料贸易,P,3552918955.7,64658628.53,3488260327.17,CNY
600143.SH,20240630,新材料产品,P,1552912832.15,240184063.39,1312728768.76,CNY
600143.SH,20240630,改性塑料,P,13886813748.09,3117593266.45,10769220481.64,CNY
600143.SH,20240630,医疗健康,P,163665727.42,-97536295.83,261202023.25,CNY
600143.SH,20240630,其他业务,P,195457847.3,62300539.54,133157307.76,CNY
600378.SH,20251231,高端制造,P,2932840600.0,1148492600.0,1784348000.0,CNY
600378.SH,20251231,贸易及其他,P,309322500.0,19335000.0,289987500.0,CNY
600378.SH,20251231,电子化学品,P,1137675000.0,274435700.0,863239300.0,CNY
600378.SH,20251231,氟材料,P,9938507500.0,2147996100.0,7790511400.0,CNY
600378.SH,20251231,工程技术服务,P,1891884200.0,387277100.0,1504607100.0,CNY
600378.SH,20251231,其他业务,P,478766854.92,236483357.65,242283497.27,CNY
600378.SH,20250630,高端制造,P,1507284500.0,,,CNY
600378.SH,20250630,贸易及其他,P,134986200.0,,,CNY
600378.SH,20250630,电子气体、聚氨酯及化学推进剂业务,P,578086000.0,,,CNY
600378.SH,20250630,电子化学品,P,578086000.0,,,CNY
600378.SH,20250630,氟材料,P,4649373600.0,,,CNY
600378.SH,20250630,工程技术服务,P,900961600.0,,,CNY
600378.SH,20250630,工程咨询及技术服务,P,900961600.0,,,CNY
600378.SH,20250630,化工材料,P,1507284500.0,,,CNY
600378.SH,20250630,分部抵消,P,-10486300.0,,,CNY
600378.SH,20241231,高端制造,P,2836745400.0,1104448900.0,1732296500.0,CNY
600378.SH,20241231,贸易及其他,P,404827100.0,35629000.0,369198100.0,CNY
600378.SH,20241231,电子气体、聚氨酯及化学推进剂业务,P,918312300.0,248956500.0,669355800.0,CNY
600378.SH,20241231,电子化学品,P,918312300.0,248956500.0,669355800.0,CNY
600378.SH,20241231,氟材料,P,7596289100.0,1018874800.0,6577414300.0,CNY
600378.SH,20241231,工程技术服务,P,1774782400.0,366110400.0,1408672000.0,CNY
600378.SH,20241231,工程咨询及技术服务,P,1774782400.0,366110400.0,1408672000.0,CNY
600378.SH,20241231,化工材料,P,2836745400.0,1104448900.0,1732296500.0,CNY
600378.SH,20241231,其他业务,P,435352743.97,260697149.41,174655594.56,CNY
600378.SH,20240630,高端制造,P,1406576400.0,,,CNY
600378.SH,20240630,贸易及其他,P,193242700.0,,,CNY
600378.SH,20240630,电子气体、聚氨酯及化学推进剂业务,P,389568400.0,,,CNY
600378.SH,20240630,电子化学品,P,389568400.0,,,CNY
600378.SH,20240630,氟材料,P,782308100.0,,,CNY
600378.SH,20240630,工程技术服务,P,694001700.0,,,CNY
600378.SH,20240630,工程咨询及技术服务,P,694001700.0,,,CNY
600378.SH,20240630,化工材料,P,1406576400.0,,,CNY
600378.SH,20240630,分部抵消,P,-6436300.0,,,CNY
600416.SH,20251231,电机,P,2912977968.19,232308661.24,2680669306.95,CNY
600416.SH,20251231,电控,P,179185264.74,13268584.95,165916679.79,CNY
600416.SH,20251231,特种产品,P,1739614944.49,362771270.51,1376843673.98,CNY
600416.SH,20251231,其他业务,P,56167768.16,7942516.31,48225251.85,CNY
600416.SH,20241231,电机,P,2494070735.66,368509637.69,2125561097.97,CNY
600416.SH,20241231,电控,P,195771064.46,11305274.03,184465790.43,CNY
600416.SH,20241231,特种产品,P,1962450753.36,441781187.59,1520669565.77,CNY
600416.SH,20241231,备品备件及其他,P,1962450753.36,441781187.59,1520669565.77,CNY
600416.SH,20241231,其他业务,P,48921563.07,6511386.82,42410176.25,CNY
600522.SH,20251231,铜产品,P,9521080247.77,206740294.02,9314339953.75,CNY
600522.SH,20251231,电网建设,P,22263812346.32,3322485624.9,18941326721.42,CNY
600522.SH,20251231,海洋系列,P,6348794221.43,1512890441.41,4835903780.02,CNY
600522.SH,20251231,汽车零部件,P,324905862.85,32043572.44,292862290.41,CNY
600522.SH,20251231,新能源,P,5697208731.14,316663991.39,5380544739.75,CNY
600522.SH,20251231,其他主营业务,P,539654087.52,49974803.08,489679284.44,CNY
600522.SH,20251231,其他业务,P,434549043.7,179584511.72,254964531.98,CNY
600522.SH,20251231,光通信及网络,P,7369852952.61,1664355408.98,5705497543.63,CNY
600522.SH,20241231,铜产品,P,8380471933.85,207865220.21,8172606713.64,CNY
600522.SH,20241231,电网建设,P,19785133949.3,2997979082.34,16787154866.96,CNY
600522.SH,20241231,电力传输,P,19785133949.3,2997979082.34,16787154866.96,CNY
600522.SH,20241231,海洋系列,P,3643548669.6,890753963.89,2752794705.71,CNY
600522.SH,20241231,新能源材料,P,7003395549.91,512956097.27,6490439452.64,CNY
600522.SH,20241231,新能源,P,7003395549.91,512956097.27,6490439452.64,CNY
600522.SH,20241231,其他主营业务,P,670312323.82,88114520.9,582197802.92,CNY
600522.SH,20241231,其他业务,P,478187430.23,183030821.86,295156608.37,CNY
600522.SH,20241231,光通信及网络,P,8093638394.68,2034814371.48,6058824023.2,CNY
600860.SH,20251231,自动化制造设备,P,275635376.07,87810429.74,187824946.33,CNY
600860.SH,20251231,气体储运,P,1166862071.13,117525638.03,1049336433.1,CNY
600860.SH,20251231,其他主营业务,P,50343272.97,33942833.01,16400439.96,CNY
600860.SH,20251231,其他业务,P,35123474.89,9453130.2,25670344.69,CNY
600860.SH,20250630,自动化制造设备,P,61741429.21,23057179.04,38684250.17,CNY
600860.SH,20250630,气体储运,P,573586539.1,78218608.59,495367930.51,CNY
600860.SH,20250630,其他主营业务,P,29952528.31,21752308.33,8200219.98,CNY
600860.SH,20250630,其他业务,P,15063265.38,8620790.03,6442475.35,CNY
600860.SH,20241231,自动化制造设备,P,266466140.26,83101769.12,183364371.14,CNY
600860.SH,20241231,气体储运,P,1277349944.2,160032509.99,1117317434.21,CNY
600860.SH,20241231,其他主营业务,P,63735395.76,47334955.8,16400439.96,CNY
600860.SH,20241231,其他业务,P,41308766.36,17882793.37,23425972.99,CNY
600860.SH,20240630,自动化制造设备,P,102599646.03,26859429.27,75740216.76,CNY
600860.SH,20240630,气体储运,P,599865005.76,63478155.5,536386850.26,CNY
600860.SH,20240630,其他主营业务,P,31867697.88,23667477.9,8200219.98,CNY
600860.SH,20240630,其他业务,P,14441133.13,10203451.06,4237682.07,CNY
600873.SH,20251231,食品味觉性状优化产品,P,7469939525.43,951082417.15,6518857108.28,CNY
600873.SH,20251231,动物营养氨基酸,P,14201982767.59,2958514316.6,11243468450.99,CNY
600873.SH,20251231,其他主营业务,P,1597861041.2,386334446.05,1211526595.15,CNY
600873.SH,20251231,其他业务,P,198487947.34,58153944.34,140334003.0,CNY
600873.SH,20251231,人类医用氨基酸,P,740403825.14,245190608.48,495213216.66,CNY
600873.SH,20250630,饲料氨基酸(赖氨酸、苏氨酸、色氨酸等),P,5659781600.0,,,CNY
600873.SH,20250630,综合产品及其他,P,917800800.0,,,CNY
600873.SH,20250630,大原料副产品(肥料、蛋白粉、胚芽、玉米皮粉、饲料纤维等),P,1889302200.0,,,CNY
600873.SH,20250630,味精及谷氨酸,P,3566225600.0,,,CNY
600873.SH,20250630,人类医用氨基酸,P,247340400.0,,,CNY
600873.SH,20241231,食品味觉性状优化产品,P,7945120706.1,1545606253.34,6399514452.76,CNY
600873.SH,20241231,动物营养氨基酸,P,14623714419.16,2873812399.65,11749902019.51,CNY
600873.SH,20241231,其他主营业务,P,1832578200.89,427255199.5,1405323001.39,CNY
600873.SH,20241231,其他业务,P,191566372.57,63593389.69,127972982.88,CNY
600873.SH,20241231,人类医用氨基酸,P,476308595.9,122322237.7,353986358.2,CNY
600873.SH,20240630,饲料氨基酸(赖氨酸、苏氨酸、色氨酸等),P,5471640200.0,,,CNY
600873.SH,20240630,综合产品及其他,P,1128798700.0,,,CNY
600873.SH,20240630,大原料副产品(肥料、蛋白粉、胚芽、玉米皮粉、饲料纤维等),P,1912205500.0,,,CNY
600873.SH,20240630,味精及谷氨酸,P,3880132000.0,,,CNY
600873.SH,20240630,人类医用氨基酸,P,249941700.0,,,CNY
600875.SH,20251231,高效清洁发电设备-燃机,P,5627571242.3,675892557.4,4951678684.9,CNY
600875.SH,20251231,高效清洁发电设备-核电常规岛设备,P,5659959117.54,1364804020.76,4295155096.78,CNY
600875.SH,20251231,风电设备,P,18224186613.44,516273374.01,17707913239.43,CNY
600875.SH,20251231,金融服务,P,1032652876.24,1006741032.39,25911843.85,CNY
600875.SH,20251231,现代制造服务业-电站服务,P,5780904736.0,2160550175.37,3620354560.63,CNY
600875.SH,20251231,煤电,P,24491584410.69,5067573827.11,19424010583.58,CNY
600875.SH,20251231,水电设备,P,3902820239.21,473466520.6,3429353718.61,CNY
600875.SH,20251231,新兴成长产业,P,7708764126.7,1152588650.01,6556175476.69,CNY
600875.SH,20251231,其他业务,P,,,-25911843.85,CNY
600875.SH,20250630,高效清洁发电设备-燃机,P,2784249302.08,337038065.95,2447211236.13,CNY
600875.SH,20250630,高效清洁发电设备-核电常规岛设备,P,2685269609.62,399421528.75,2285848080.87,CNY
600875.SH,20250630,金融服务,P,527324227.76,512707688.93,14616538.83,CNY
600875.SH,20250630,电力,P,11297495111.85,2161255214.88,9136239896.97,CNY
600875.SH,20250630,现代制造服务业-电站服务,P,2772714907.31,971284296.63,1801430610.68,CNY
600875.SH,20250630,煤电,P,11297495111.85,2161255214.88,9136239896.97,CNY
600875.SH,20250630,新能源-风电,P,8137531584.25,750778965.47,7386752618.78,CNY
600875.SH,20250630,新兴成长产业,P,4394802039.26,666916311.86,3727885727.4,CNY
600875.SH,20250630,工程承包业务,P,2646046018.34,95531902.67,2550514115.67,CNY
600875.SH,20250630,工程及服务-工程,P,2646046018.34,95531902.67,2550514115.67,CNY
600875.SH,20250630,工程及服务-其他,P,481921483.5,117163951.86,364757531.64,CNY
600875.SH,20250630,可再生能源装备-水电,P,1970846097.62,238550977.42,1732295120.2,CNY
600875.SH,20250630,其他业务,P,,,-14616538.83,CNY
600875.SH,20250630,供应链管理与服务,P,481921483.5,117163951.86,364757531.64,CNY
600875.SH,20241231,高效清洁发电设备-燃机,P,7110320754.81,517656848.77,6592663906.04,CNY
600875.SH,20241231,高效清洁发电设备-核电常规岛设备,P,4876705066.95,1172292217.83,3704412849.12,CNY
600875.SH,20241231,金融服务,P,1102399982.12,1076252951.54,26147030.58,CNY
600875.SH,20241231,电力,P,16371171242.99,3060449114.71,13310722128.28,CNY
600875.SH,20241231,现代制造服务业-电站服务,P,6134824410.03,2542678634.66,3592145775.37,CNY
600875.SH,20241231,煤电,P,16371171242.99,3060449114.71,13310722128.28,CNY
600875.SH,20241231,新能源-风电,P,12969952104.4,11643333.54,12958308770.86,CNY
600875.SH,20241231,新兴成长产业,P,11150427567.3,1207244021.24,9943183546.06,CNY
600875.SH,20241231,工程承包业务,P,5220397154.87,271470898.7,4948926256.17,CNY
600875.SH,20241231,工程及服务-工程,P,5220397154.87,271470898.7,4948926256.17,CNY
600875.SH,20241231,工程及服务-其他,P,721342741.38,272771461.65,448571279.73,CNY
600875.SH,20241231,可再生能源装备-水电,P,2955365721.95,556152458.93,2399213263.02,CNY
600875.SH,20241231,其他业务,P,,,-26147030.58,CNY
600875.SH,20241231,供应链管理与服务,P,721342741.38,272771461.65,448571279.73,CNY
600875.SH,20240630,高效清洁发电设备-燃机,P,3607433201.04,422236870.46,3185196330.58,CNY
600875.SH,20240630,高效清洁发电设备-核电常规岛设备,P,1935538089.91,451900750.35,1483637339.56,CNY
600875.SH,20240630,金融服务,P,528535177.16,516082685.24,12452491.92,CNY
600875.SH,20240630,贸易,P,1766781615.46,183107202.32,1583674413.14,CNY
600875.SH,20240630,电力,P,8522228387.9,1401118087.41,7121110300.49,CNY
600875.SH,20240630,现代制造服务业-电站服务,P,2788770951.49,1149393313.88,1639377637.61,CNY
600875.SH,20240630,煤电,P,8522228387.9,1401118087.41,7121110300.49,CNY
600875.SH,20240630,新能源-风电,P,6659601821.4,495521841.55,6164079979.85,CNY
600875.SH,20240630,新兴成长产业,P,4117599121.11,586215095.35,3531384025.76,CNY
600875.SH,20240630,工程承包业务,P,1698697101.59,80426582.2,1618270519.39,CNY
600875.SH,20240630,工程及服务-工程,P,1698697101.59,80426582.2,1618270519.39,CNY
600875.SH,20240630,可再生能源装备-水电,P,1295812576.4,206368154.67,1089444421.73,CNY
601611.SH,20251231,非工程业务,P,11407139038.68,2079428001.72,9327711036.96,CNY
601611.SH,20251231,工程业务,P,90508861258.87,10296789125.52,80212072133.35,CNY
601611.SH,20250630,核电工程,P,17753971929.4,2185888401.63,15568083527.77,CNY
601611.SH,20250630,工业与民用工程,P,30376488677.08,2197873642.45,28178615034.63,CNY
601611.SH,20250630,其他主营业务,P,5341448010.71,861769551.85,4479678458.86,CNY
601611.SH,20241231,核电工程,P,32211511459.27,4305208155.95,27906303303.32,CNY
601611.SH,20241231,工业与民用工程,P,69319178517.15,6819928584.07,62499249933.08,CNY
601611.SH,20241231,其他主营业务,P,12010592991.6,2186839705.28,9823753286.32,CNY
601611.SH,20240630,核电工程,P,15083177536.91,1872810232.88,13210367304.03,CNY
601611.SH,20240630,工业与民用工程,P,35701424868.5,2746008554.92,32955416313.58,CNY
601611.SH,20240630,其他主营业务,P,3842545376.7,749823432.31,3092721944.39,CNY
603019.SH,20251231,围绕高端计算机的软件开发、系统集成及技术服务,P,2446417235.7,1155818909.0,1290598326.7,CNY
603019.SH,20251231,其他业务,P,13731404.81,5790972.44,7940432.37,CNY
603019.SH,20251231,IT设备业务,P,12503495716.44,3414792177.86,9088703538.58,CNY
603019.SH,20250630,围绕高端计算机的软件开发、系统集成及技术服务,P,652367703.27,254953034.21,397414669.06,CNY
603019.SH,20250630,其他业务,P,3619118.89,1993812.32,1625306.57,CNY
603019.SH,20250630,IT设备业务,P,5193974195.18,1302042853.05,3891931342.13,CNY
603019.SH,20241231,围绕高端计算机的软件开发、系统集成及技术服务,P,1395232850.25,609914851.43,785317998.82,CNY
603019.SH,20241231,其他业务,P,46349436.88,23479057.34,22870379.54,CNY
603019.SH,20241231,IT设备业务,P,11706102848.66,3200627231.62,8505475617.04,CNY
603019.SH,20240630,围绕高端计算机的软件开发、系统集成及技术服务,P,584097300.43,230567945.27,353529355.16,CNY
603019.SH,20240630,其他业务,P,1729720.22,1206702.82,523017.4,CNY
603019.SH,20240630,IT设备业务,P,5126232075.15,1267385146.8,3858846928.35,CNY
603662.SH,20251231,平台型产品系列,P,27165715.08,5559283.63,21606431.45,CNY
603662.SH,20251231,工业物联网及系统集成,P,588882682.67,282256809.91,306625872.76,CNY
603662.SH,20251231,力学传感器及仪表系列,P,619840004.75,268299983.05,351540021.7,CNY
603662.SH,20251231,其他物理量传感器系列-电流电压,P,23220110.24,9025605.64,14194504.6,CNY
603662.SH,20251231,其他物理量传感器系列-温度,P,92630358.62,31090914.46,61539444.16,CNY
603662.SH,20251231,其他物理量传感器系列-水质,P,34517092.77,22442453.76,12074639.01,CNY
603662.SH,20251231,其他物理量传感器系列-振动,P,32960387.79,11094613.81,21865773.98,CNY
603662.SH,20251231,其他物理量传感器系列-光电,P,68549002.57,36426619.1,32122383.47,CNY
603662.SH,20251231,其他业务,P,70673512.71,32446168.25,38227344.46,CNY
603662.SH,20241231,平台型产品系列,P,10749849.19,4237780.67,6512068.52,CNY
603662.SH,20241231,工业物联网及系统集成,P,532505171.1,233088815.26,299416355.84,CNY
603662.SH,20241231,力学传感器及仪表系列,P,630772834.61,263756485.37,367016349.24,CNY
603662.SH,20241231,其他物理量传感器系列-电流电压,P,19608946.78,4508359.87,15100586.91,CNY
603662.SH,20241231,其他物理量传感器系列-温度,P,19759848.35,5002662.55,14757185.8,CNY
603662.SH,20241231,其他物理量传感器系列-水质,P,13717835.84,9424117.64,4293718.2,CNY
603662.SH,20241231,其他物理量传感器系列-振动,P,2985049.15,1173990.99,1811058.16,CNY
603662.SH,20241231,其他业务,P,65026503.7,37294589.95,27731913.75,CNY
688012.SH,20251231,半导体设备相关产品,P,12384638268.11,4850499252.55,7534139015.56,CNY
688012.SH,20241231,备品备件,P,1163806868.27,560702336.51,603104531.76,CNY
688012.SH,20241231,其他主营业务,P,89547687.68,52207280.41,37340407.27,CNY
688012.SH,20241231,专用设备,P,7811810541.74,3109277940.37,4702532601.37,CNY
688017.SH,20251231,谐波减速器及金属部件,P,476486798.69,175199476.67,301287322.02,CNY
688017.SH,20251231,机电一体化产品,P,74303375.72,30386001.15,43917374.57,CNY
688017.SH,20251231,智能自动化设备,P,14889071.41,1715928.53,13173142.88,CNY
688017.SH,20251231,其他业务,P,5034779.44,3321478.8,1713300.64,CNY
688017.SH,20250630,谐波减速器及金属部件,P,196927829.0,67601531.21,129326297.79,CNY
688017.SH,20250630,机电一体化产品,P,41639307.1,16479086.05,25160221.05,CNY
688017.SH,20250630,智能自动化设备,P,8148469.92,182019.55,7966450.37,CNY
688017.SH,20250630,其他产品及收入,P,4696314.67,3149942.59,1546372.08,CNY
688017.SH,20241231,谐波减速器及金属部件,P,325415663.13,117575798.7,207839864.43,CNY
688017.SH,20241231,机电一体化产品,P,52593288.84,21635537.74,30957751.1,CNY
688017.SH,20241231,智能自动化设备,P,4633282.14,2356454.14,2276828.0,CNY
688017.SH,20241231,其他业务,P,4769069.73,3866644.91,902424.82,CNY
688017.SH,20240630,谐波减速器及金属部件,P,146494492.27,58159765.68,88334726.59,CNY
688017.SH,20240630,机电一体化产品,P,24542997.65,10327583.5,14215414.15,CNY
688017.SH,20240630,其他业务,P,1369686.74,1143606.2,226080.54,CNY
688019.SH,20251231,化学机械抛光液,P,2039796023.99,1188841207.06,850954816.93,CNY
688019.SH,20251231,功能湿电子化学品,P,452856882.78,226437747.79,226419134.99,CNY
688019.SH,20251231,其他主营业务,P,11565033.71,5205581.71,6359452.0,CNY
688019.SH,20250630,化学机械抛光液,P,930089879.54,540359599.8,389730279.74,CNY
