ts_code,chairman,manager,secretary,reg_capital,setup_date,province,city,introduction,main_business,business_scope,employees
301269.SZ,刘伟平,杨晓东,宋矗林,54543.7608,20090526,北京,北京市,北京华大九天科技股份有限公司（简称“华大九天”）成立于2009年，一直聚焦于EDA工具的开发、销售及相关服务业务。华大九天主要产品包括模拟电路设计全流程EDA工具系统、数字电路设计EDA工具、平板显示电路设计全流程EDA工具系统和晶圆制造EDA工具等EDA软件产品，并围绕相关领域提供包含晶圆制造工程服务在内的各类技术开发服务。华大九天总部位于北京，在南京、上海、成都和深圳设有全资子公司。,EDA 工具软件的开发、销售及相关服务,技术推广服务；软件设计；产品设计；计算机系统服务；货物进出口、代理进出口、技术进出口；集成电路设计；出租办公用房；软件开发；销售电子产品。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,1460
600105.SH,路庆海,路庆海,张国栋,146199.4802,19940630,江苏,苏州市,"江苏永鼎股份有限公司位于长三角江浙沪交界苏州市吴江区汾湖高新技术产业开发区,公司创建于1978年,经历了三十多年的艰苦创业和快速发展,现已成为集实业、投资、国内外贸易为一体的综合性大型高新技术企业。公司主业产品有通信光缆、通信电缆、特种光缆、软光缆、电力光缆、数据电缆、光器件等通信系列产品。公司严格遵守ISO9001-2008、ISO14001-2004和GB/T28001-2001国际体系认证要求,部分产品已通过国际UL安全认证。国家一级干线工程、国家重点工程、地铁、轻轨、水利、航空航天等均采用公司通信线缆产品,部分产品出口南美、南非、东亚、东南亚等四十多个国家和地区。","有线通信产品及通信软件产品的研发、生产制造及销售,电站和输变电网的海外工程承包,汽车线束的研发设计、生产制造和销售业务,从事第二代高温超导带材的研发设计、生产制造和销售业务",电线、电缆、光纤预制棒、光纤、光缆、配电开关控制设备、电子产品、通信设备、汽车及零部件的研究、制造，国内贸易，实业投资，实物租赁，自营和代理各类商品及技术的进出口业务，机电工程技术服务，企业管理咨询，铜制材和铜加工（冷加工）及其铜产品的销售，移动通信设备开发生产及销售，计算机系统及网络技术服务，通信信息网络系统集成，承包境外与出口自产设备相关的工程和境内国际招标工程，新能源汽车线束的研发生产及销售，信息科技领域内光电器件技术研发，生产、销售和相关技术服务，对外派遣实施上述境外工程所需的劳务人员，对外承包工程，工程管理服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,3445
600118.SH,李大明,朱楠,王熹微,118248.9135,19970821,北京,北京市,"中国东方红卫星股份有限公司(简称“中国卫星”)是中国航天科技集团公司第五研究院控股的上市公司(600118),是专业从事小卫星及微小卫星研制、卫星地面应用系统及设备制造和卫星运营服务的航天高新技术企业。目前,中国卫星已发展成为具有天地一体化设计、研制、集成和运营服务能力的产业化集团公司。在小卫星及微小卫星研制方面,已成功开发了以CAST968(CAST1000)平台为代表的多个系列小卫星和微小卫星公用平台,成功发射对地观测、海洋监测、环境监测、空间探测、科学试验等多颗不同用途的现代小卫星,同时具备部分宇航部件产品的生产能力;在卫星地面应用系统及设备制造方面,拥有地面站系统集成、卫星导航、卫星通信、卫星遥感、信息传输与图像处理五大领域20多类产品,在北斗导航、动中通产品市场占有率方面处于国内领先地位,并拥有“天绘”系列遥感卫星数据总代理权。公司科研实力雄厚,主业发展快速,正朝着产业化、规模化、国际化方向迈进,并将努力发展成为主业突出、管理科学、效益显著、持续发展、机制灵活、具有强大核心竞争力和相当产业规模的中国航天核心企业和国际一流的综合型宇航公司。",卫星及相关产品、航天技术应用及相关产品的研发、设计、制造、销售。,卫星及相关产品的研发、设计、制造、销售；航天技术应用及相关产品的研发、设计、制造、销售及综合信息服务；项目投资；计算机系统集成、软件产品开发；通讯产品、电子产品的研发与销售；进出口业务；与上述业务相关的技术交流；信息咨询；汽车(不含小轿车)的销售。,3105
600143.SH,陈平绪,吴敌,戴耀珊,267329.8366,19930526,广东,广州市,"金发科技股份有限公司是全球领先的新材料企业,依托高性能新材料的科研、生产、销售和服务,为创造更加安全、舒适、便捷的人类生活提供全新的材料解决方案,推动人类生活环境的持续改善,创造美好生活。",改性塑料的研制、生产、销售。,化工产品生产（不含许可类化工产品）;合成材料制造（不含危险化学品）;合成材料销售;工程塑料及合成树脂销售;合成纤维制造;合成纤维销售;塑料制品制造;塑料制品销售;玻璃纤维增强塑料制品制造;玻璃纤维增强塑料制品销售;医用包装材料制造;产业用纺织制成品销售;化工产品销售（不含许可类化工产品）;贸易经纪;国内贸易代理;包装材料及制品销售;生物基材料制造;生物基材料销售;橡胶制品制造;橡胶制品销售;海绵制品制造;海绵制品销售;再生资源回收（除生产性废旧金属）;再生资源加工;再生资源销售;资源再生利用技术研发;非金属废料和碎屑加工处理;金属废料和碎屑加工处理;技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广;新材料技术推广服务;工程和技术研究和试验发展;新材料技术研发;生物基材料技术研发;发酵过程优化技术研发;生物基材料聚合技术研发;生物化工产品技术研发;细胞技术研发和应用;日用化工专用设备制造;文化、办公用设备制造;金属制品销售;国内货物运输代理;国际货物运输代理;普通货物仓储服务（不含危险化学品等需许可审批的项目）;物业管理;租赁服务（不含许可类租赁服务）;住房租赁;非居住房地产租赁;以自有资金从事投资活动;计量技术服务;数字技术服务;通用设备制造（不含特种设备制造）;专用设备制造（不含许可类专业设备制造）;包装专用设备制造;机械设备销售;装卸搬运;创业投资（限投资未上市企业）;商业综合体管理服务;园区管理服务;酒店管理;信息技术咨询服务;信息咨询服务（不含许可类信息咨询服务）;科技中介服务;会议及展览服务;知识产权服务（专利代理服务除外）;工程管理服务;市场营销策划;产业用纺织制成品生产;货物进出口;技术进出口;餐饮服务。,14111
600378.SH,王军,王军,苏静祎,128999.962,19990805,四川,成都市,昊华科技是中国中化旗下在上海证券交易所挂牌上市的公司。1994年，在化学工业部党组关怀下，经批复设立中国昊华化工集团股份有限公司。2018年公司实施重大资产重组，转型升级为先进化工材料领域科研院所集群，更名为昊华化工科技集团股份有限公司。主要从事氟化工、电子化学品、高端制造化工材料的研发与生产，以及提供绿色低碳整体方案的碳减排业务。公司拥有几十年深厚的技术沉淀，具有较强的科技创新、成果转化、工程设计、项目总包和技术服务优势。公司始终把“致力成为中国先进化工材料行业引领者，持续为人类品质生活提升和技术进步作贡献”作为公司的发展战略和发展愿景；以“科学至上”为指引，坚持“科技引领，创新驱动，追求卓越”，持续推进公司高质量发展。,高端氟材料、电子化学品、高端制造化工材料及碳减排业务等。,研发、销售：化工产品并提供技术转让、技术咨询；化工原料、橡胶制品、塑料制品的研发销售；工业特种阀门生产（工业行业另设分支机构经营或另择经营场地在工业园区内经营）、销售；工业气体的研制、开发、生产（工业行业另设分支机构经营或另择经营场地在工业园区内经营）、销售；仪器仪表销售；仓储服务（不含危险化学品）；货运代理；货物及技术进出口；检测服务（不含民用核安全设备设计、制造、安装和无损检验，不含特种设备检验检测）；会议及展览展示服务；广告设计、制作、代理、发布（不含气球广告）；计算机信息技术咨询；工程咨询服务；机械设备租赁；房屋租赁；工程管理服务；工程勘察设计；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务（国家限定公司经营和国家禁止进出口商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可展开经营活动）。,11751
600416.SH,张越雷,王大志,李怡文,147578.2384,19991226,湖南,湘潭市,"湘潭电机股份有限公司所属行业为大型电工装备制造业,业绩主要来源于交直流电机、风力发电系统(风力发电设备整机及零部件)、水泵及配套产品、城市轨道交通车辆电气成套牵引系统等产品的研发、生产和销售。
公司先后荣获国家科技进步特等奖5项、一等奖8项、二等奖12项及部、省发明创新奖50余项。",风力发电设备、大中型交直流电机、泵类产品、城市轨道交通车辆电气成套牵引系统的研发、生产和销售。,设计、生产、销售发电机、交直流电动机、特种电机、轨道交通车辆牵引控制系统、电气成套设备、变压器、互感器、混合动力汽车、风力和太阳能发电设备、新能源汽车及零部件；电机、电气产品的修理、改造、安装；各类模具、夹具、刃具、量具、非标、二类工装等设计、制造、修理；盘类、轴类、箱体类结构件加工；废旧物资和设备的回收处置；委托收集和处置危险废弃物、金属切削液、危化品；新能源项目与节能环保项目的开发、建设、运营、工程总承包、技术开发、技术转让及咨询服务；公司范围内的动能管理服务（不含动能的生产、经营）；动能设备设施的设计、安装、制作、维修；代理和自营各类商品和技术的进出口业务（但国家限定公司经营或禁止进出口的商品和技术除外）；房屋租赁。（具体以管理部门登记为准，依法批准的项目，经相关部门批准后方可开展经营活动）。,4479
600522.SH,薛驰,陆伟,胡梓木,341294.9652,19960209,江苏,南通市,"江苏中天科技股份有限公司在光通信、电力传输、新能源、海缆主营业务基础上,延伸产业链,强化光通信“棒纤缆一体化”、电力“输配一体化”优势,分布式光伏、动力电池产业规模稳步提升,海缆国际总包工程、水下观测产品应用实现突破。",光纤、光缆生产、销售与服务。,光纤预制棒、光纤、光缆、电线、电缆、导线、铝包钢绞线、双绞合金属材料网面、合成材料网面、金属编织网、铁路用贯通地线、舰船电缆、舰船光缆、水密电缆、消、测磁电缆、不锈钢管、金具、绝缘子、避雷器、有源器件、无源器件及其他光电子器件、高低压成套开关电器设备、变压器、天线、通信设备、输配电及控制设备、光纤复合架空地线、光纤复合相线、光纤复合绝缘电缆、陆用光电缆、海底光电缆、海洋管道、射频电缆、漏泄电缆、铁路信号缆、高温同轴缆、高温线缆、太阳能电池组件、太阳能光伏背板、光伏接线盒、连接器、支架、充电设备用连接装置、储能系统、混合动力及电动汽车电池系统、锂电池、钠硫电池、钒电池、交流不间断电源、一体化电源、应急电源、充放电设备、逆变设备、通信设备用直流远供电源设备、电缆附件、风机发电设备及相关材料和附件、塑料制品、高纯石英玻璃、高纯纳米颗粒、水下基础信息网络设备、海底观测接驳设备、海工装备、海缆接头盒及附件、环境监测设备、水利水务设备、水密连接器及组件、舰载连接器及组件及其相关制品的研发、生产、销售及相关设计、安装、技术服务；铜合金、铝合金、镁合金铸造、板、管、型材加工技术的开发；泡沫铝及其合金材料相关制品的研发、生产、销售及相关设计、安装、技术服务；光缆、电线、电缆监测管理系统、输电线路监测管理系统、变电站监控系统、温度测量设备、网络工程的设计、安装、施工、技术服务；光伏发电系统、分布式电源、微电网的设计、运行维护的管理服务；送变电工程设计；电力通信工程设计及相关技术开发、咨询服务；输变电、配电、通信、光伏发电、分布式电源、海洋观测及环境监测工程总承包；自营和代理各类商品及技术的进出口业务；实业投资；通信及网络信息产品的开发；计算机领域内的技术开发、技术转让、技术咨询、技术服务；软硬件的开发、销售；承包与企业实力、规模、业绩相适应的国外工程项目并对外派遣实施上述境外工程所需的劳务人员。一般项目：制冷、空调设备制造；制冷、空调设备销售；超导材料销售；电容器及其配套设备制造；电容器及其配套设备销售；石墨及碳素制品制造；石墨及碳素制品销售；水环境污染防治服务；大气环境污染防治服务；环境保护专用设备制造；环境保护专用设备销售；（依法须经批准的项目，经相关部门批准后方可开展经营活动）,17200
600860.SH,李忠波,张继恒,栾杰,54748.5988,19930713,北京,北京市,"北京京城机电股份有限公司(以下简称“京城股份”)是一家A+H股上市公司,于2013年10月31日与原北人印刷机械股份有限公司(以下简称“北人公司”)完成资产置换,是北京京城机电控股有限责任公司下属的唯一上市平台。长期以来,天海工业在制造技术和科学管理上始终坚持“与国际标准接轨,按国际标准生产,创国际先进水平”的方针,先后取得了四十一个国际认证、ISO9001:2008、ISO/TS16949:2009质量管理体系、ISO14001:2004环境管理体系、OHSAS18001:1999职业健康安全管理体系认证。经过二十余年的打造,天海工业建立了气体储运行业完备高效的产品销售网络和售后服务体系,产品覆盖全国,远销世界五大洲四十多个国家和地区。长期以来,天海工业秉承“诚信、敬业、学习、创新,志在一流”的企业精神,以安全可靠的产品和优质的服务,树立了企业的良好形象,以不断提升的核心竞争力和快速发展的突出业绩,先后荣获中国百强企业、北京市十佳外商投资企业、北京市高新技术企业,中国金属压力容器制造行业排头兵企业和全国“五一”劳动奖状等荣誉称号。",气体储运装备制造及智能设备制造,许可经营范围：普通货运；专业承包。一般经营范围：开发、设计、销售、安装、调试、修理低温储运容器、压缩机（活塞式压缩机、隔膜式压缩机、核级膜压缩机）及配件；机械设备、电气设备；技术咨询、技术服务；经济贸易咨询；货物进出口、技术进出口、代理进出口。,1348
600873.SH,王爱军,何君,刘现芳,280424.165,19950209,西藏,拉萨市,梅花集团是一家以合成生物学技术为核心，以氨基酸为主业的大型高科技民营企业，历经20多年的发展，梅花已成为全球领先的氨基酸营养解决方案提供商。集团总部及研发中心设于河北廊坊，于中国黄金玉米带建有内蒙古通辽，新疆五家渠，吉林白城三大生产基地。目前员工13000+人，年玉米加工能力约600万吨，氨基酸产能超400万吨。2024年企业营收250.69亿元，利润27.40亿元。梅花建有世界领先水平的高端产业平台，累计投资400亿元，旗下研发机构被评为国家级企业技术中心，拥有行业最完整、最长的产业链和配套设施，这些共同奠定了梅花领先的规模优势、成本优势及技术优势。梅花是目前全球产销量最大，综合品类最多的氨基酸生产企业之一。旗下有50多种产品，广泛应用在食品加工、饲料养殖、医药健康、日化保湿、石油开采、农业等领域。,研发、生产和销售动物营养氨基酸、人类医用氨基酸、食品味觉性状优化产品,许可项目：调味品生产（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门许可证为准)一般项目：食品销售（仅销售预包装食品）；生物基材料销售；饲料添加剂销售；食品添加剂销售；非食用植物油销售；畜牧渔业饲料销售；日用化学产品销售；货物进出口；技术进出口；非居住房地产租赁；住房租赁；化工产品销售（不含许可类化工产品）；肥料销售；化肥销售；农作物种子经营（仅限不再分装的包装种子）；社会经济咨询服务；会议及展览服务；仓储设备租赁服务；机械设备租赁；以自有资金从事投资活动（除依法须经批准的项目外，自主开展法律法规未禁止、限制的经营活动）,13168
600875.SH,罗乾宜,张彦军,冯勇,345836.0326,19931228,四川,成都市,"东方电气股份有限公司(以下简称东方电气),总部位于四川省成都市,是中国东方电气集团有限公司控股特大型企业。东方电气秉承“求实、创新、人和、图强”的企业精神,历经60年的磨砺,已成为全球大型发电设备供应商和电站工程总承包商之一。分别在上海证券交易所(代码600875)和香港联交所(代码1072)上市。
东方电气拥有东方电机、东方汽轮机、东方锅炉、东方重机、东方武核、东方风电、东方自控、东方阿海珐、东方印度、东方印尼等企业,分布在中国四川、广东、天津、浙江、湖北等省市自治区和印度西孟邦、印尼雅加达。截止2018年10月,东方电气累计生产发电设备已超过5.4亿千瓦,继续在全球同行业中保持领先地位。目前,东方电气的产品已经逐渐扩展到美国、加拿大、印度、巴基斯坦、越南、印度尼西亚、沙特、波黑、瑞典、巴西等近80个国家和地区。
东方电气作为国家重大技术装备国产化基地、国家级企业技术中心,拥有中国发电设备制造行业中一流的综合技术开发能力。通过自主开发、产学研合作,形成了一批拥有自主知识产权的重大技术装备产品,具备了大型水电、火电、核电、气电、风电及太阳能发电设备的开发、设计、制造、销售、设备供应及电站工程总承包能力。可批量研制1000MW等级水轮发电机组、1350MW等级超超临界火电机组、1000MW-1750MW等级核电机组、重型燃气轮机设备、直驱和双馈全系列风力发电机组、高效太阳能电站设备、氢能客车、大型环保及水处理设备、电力电子与控制系统、新能源电池及储能系统、智能装备等产品。
展望未来,东方电气将秉承“共创价值、共享成功”的宗旨,实施“12345”新发展战略,建设具有全球竞争力的世界一流企业,以绿色动力驱动中国和世界经济发展。","火力发电设备、水力发电设备、风力发电设备、核能发电设备、燃气发电设备等的研发、制造、销售、服务,以及电站设计、电站设备成套技术开发、成套设计销售及服务。",通用设备制造业、电气机械及器材制造业、核能发电设备、风力发电设备、可再生能源发电设备等及备品备件制造、销售及研发；工业控制与自动化的研发、制造及销售；环保设备（脱硫、脱硝、废水、固废）、节能设备、石油化工容器的研发、制造及销售；仪器仪表、普通机械等设备的研发、制造及销售；工业气体制造及销售；电站设计、电站设备成套技术开发，成套设备销售及服务；总承包与分包境外发电设备、机电、成套工程和境内国际招标工程，上述境外工程所需要的设备、材料出口，对外派遣实施上述境外工程所需的劳务人员；进出口贸易；商务服务业；专业技术服务业；科技交流和推广服务业；招标代理；采购代理。（以上经营范围项目不含法律、法规和国务院决定需要前置审批或许可的合法项目）。（以上经营范围以登记机关核准的为准）,18753
601611.SH,尹卫平,戴雄彪,邹禹萌,301383.4212,20101221,上海,上海市,"中国核工业建设股份有限公司是根据国务院国资委《关于中国核工业建设集团公司主营业务重组改制并上市有关事项的批复》(国资改革[2010]1221号),由中国核工业建设集团公司联合中国信达资产管理股份有限公司、航天投资控股有限公司、中国国新控股有限责任公司共同发起设立的股份有限公司。本公司是我国国防军工工程重要承包商之一,是我国核电工程建设领域历史最久、规模最大、专业一体化程度最高的企业,是国内唯一一家30余年来不间断从事核电工程建设的企业,一直是核电工程建设领军企业,代表了我国核电工程建设的最高水平。公司致力于延伸在核电工程建设中形成的强大的工程建造能力和建设经验,积极开拓工业与民用工程建设市场,先后承建了一大批石油化工、能源、冶金、建材、房屋建筑、市政和基础设施等多个行业建设领域的国家重点工程项目,已成为工业与民用工程领域具有强大影响力的品牌企业。",军工工程、核电工程及工业与民用工程的建设业务,投资管理，工程总承包，工程施工总承包，工程勘察设计，工程技术咨询，工程管理计算机软件的开发、应用、转让，新材料、建筑材料、装饰材料、建筑机械、建筑构件的研究、生产、销售，设备租赁，物业管理，自有房屋租赁，进出口业务，承包境外工业与民用建筑工程、境内国际招标工程。,46345
603019.SH,历军,历军,翁启南,146311.5784,20060307,天津,天津市,曙光信息产业股份有限公司（以下简称“中科曙光”“曙光公司”）是在中国科学院的大力推动下，以国家“863”计划重大科研成果为基础组建的国家高新技术企业，是中国高性能计算、服务器、云计算、大数据领域的领军企业。中科曙光是高性能计算机（超级计算机）领域的领军企业，2009-2016年连续8年蝉联中国高性能计算机TOP100排行榜市场份额第一，曾首度将中国高性能计算机带入全球前三名之列，已掌握了高性能计算机一系列的核心技术并逐步实现了产业化，为推动我国基础科学研究、重大科学装置、行业发展与产业升级提供了坚实的技术支撑。在服务器、存储、安全产品等IT基础设施领域，中科曙光始终倡导“自主创新，服务中国”的理念，为保障我国网络空间的安全提供了可靠、可信、可控的IT基础装备，并为全球各行各业用户提供了国际品质的产品与解决方案。放眼未来，曙光公司将持续站在国家发展、产业变革、技术创新的前沿，助力中国成为信息产业强国，为全球各地、各领域客户创造卓越价值。自成立以来，曙光公司始终倡导着“自主创新服务中国”的品牌理念，以全面、专业、增值的服务为广大中国用户提供良好的应用体验，曙光的硬件产品、解决方案、云计算服务已被广泛应用于政府、能源、互联网、教育、气象、医疗及公共事业等社会各个领域。,"研究、开发、生产制造高性能计算机、通用服务器及存储产品,并围绕高端计算机提供软件开发、系统集成与技术服务。",电子信息、软件技术开发、咨询、服务、转让、培训；计算机及外围设备、软件制造、批发兼零售；计算机系统集成；物业管理；货物及技术进出口；设备出租、场地出租；计算机及外围设备维修、租赁；建筑安装业；通信设备研发、生产、批发兼零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,6025
603662.SH,柯建东,柯建东,叶方之,28082.9868,20021230,浙江,宁波市,"宁波柯力传感科技股份有限公司(以下简称“柯力传感”)成立于2002年,位于宁波市江北区投资创业园区,是目前全球称重领域物联网研发与推广应用的主要引领者之一,也是中国重要的称重元件制造及销售企业之一和工业物联网产业开拓者之一。主要研制和生产各类物理量传感器、称重仪表、电子称重系统、工业物联网系统成套设备,提供不停车检测系统、建筑机械物联网(含干粉砂浆)、无人值守一卡通、智能物流设备物联网、环保设备物联网、智能消费设备物联网、畜牧业物联网、车载物联网、港机及海洋工程装备物联网等工业物联网系统及场景应用解决方案,同时提供专业的物联网软件定制服务,建有“称重设备数据中心”、物联网实验中心及26个实验室。柯力传感于2019年8月上市(股票代码:603662),采取集团化管控模式,总部设在宁波,下设12个职能部门、10大物联网事业部和17家子公司,其中5家全资子公司分别为余姚太平洋称重工程有限公司、安徽柯力电气制造有限公司、宁波柯力国际贸易有限公司、宁波柯力物联网有限公司、郑州柯力传感科技有限公司,8家控股子公司分别为浙江省宁波市中柯大数据技术有限公司、宁波沃富物联网有限公司、广东华柯力固技术有限公司、四川央衡科技有限公司、陕西央衡物联技术有限公司、重庆柯力佑佳物联网科技有限公司、宁波柯轩智能科技有限公司、福州科杰智能科技有限公司,4家参股子公司为余姚市银环流量仪表有限公司、河南驰诚电气股份有限公司、宁波巨隆机械股份有限公司、力普物流技术(杭州)有限公司。柯力传感拥有七大生产基地,主要分布在宁波、安徽、余姚、郑州等地。公司现有员工2000多人,其中宁波总部900多人,已形成一支技术精湛,能攻坚克难,研发实力雄厚的技术人才队伍。柯力始终坚持“以严格的制度约束人,以宽松的环境发展人”的人力资源理念,以“求实创新、服务员工、成就客户”的企业文化宗旨努力服务员工,打造一支勤奋、有朝气、有潜力的高素质高境界和高度团结的员工队伍,推进公司的战略发展。公司严格按照OIML国际建议R60、R76组织生产,制造的称重传感器、电子称重仪表具有防尘、防水、防腐、防爆、防雷击等特点,已取得50多种称重传感器和电子称重仪表OIML认证、7种称重传感器NTEP认证、50多种称重传感器俄罗斯计量认证、10种称重传感器乌克兰计量认证、50多种称重传感器和电子称重仪表CE认证等。目前,集团拥有229项专利、192项计算机软件著作权。主笔起草一项行业标准《称重高温传感器》(QB/T4929-2016),一项团体标准《钢制传感器》,参与起草三项国家标准《称重传感器》(GB/T7551-2008)、《金属粘贴式电阻应变计》(GB/T13992-2010)、《动态公路车辆自动衡器-弯板式》,一项国家计量技术规范《便携式动态轴重仪校准规范》(JJF1212-2008),一项国家计量检定规程《静重式力标准机检定规程》。公司先后获得中国衡器协会副理事长单位、中国衡器协会轨道衡专业委员会委员单位、全国轻工业卓越绩效先进企业、中国轻工业衡器行业十强企业、中国衡器协会称重物联网宁波培训基地、高新技术企业、国家传感器产业振兴和技改项目、国家制造业单项冠军培育企业、国家服务型制造示范项目(基于大数据的称重物联网系统服务新模式)、国家制造业“双创”平台试点示范项目(以龙头企业为启动园的工业物联网产业孵化双创平台)、知识产权优势企业、“浙江制造”品字标认证企业、2019年浙江省电子信息产业百家重点企业、2020年浙江省电子信息50家成长性特色企业、浙江省服务型制造示范企业、浙江省企业技术中心、浙江省企业研究院、浙江省博士后工作站、浙江省第一批创新型领军培育企业、浙江省第一批上云标杆企业、浙江省第三批行业云应用示范平台、浙江省制造业与互联网融合发展示范企业、浙江省中小学质量教育社会实践基地、武汉大学物联网研究中心、2019宁波市竞争力百强企业第16位、宁波市制造业百强企业、宁波市高成长企业、宁波市院士工作站、宁波市技术创新团队、宁波市两化深度融合示范企业、宁波市工业行业骨干培育企业、宁波市科技进步二等奖、两项宁波市重大科技专项承担单位、宁波市企业文化示范基地、宁波市江北区三十强企业和工业企业纳税前列、宁波市江北区区长质量奖等诸多荣誉称号。2017年5月,宁波工业物联网产业特色园正式落户柯力,引进包括传感器、模组、材料、智能装备、软件、应用、服务、集成等八大垂直产业链平台类企业260多家,同时园区已获得国家制造业“双创”平台试点示范项目、浙江省数字化示范园区,2019年园区18家企业入选“宁波市创新型初创企业暨浙江省科技型中小企业”名单。2019年已开工新建18层人工智能研发中心,2020年入驻20层物联网大厦。宁波工业物联网产业园遵循以龙头企业+产业链+投融资平台+创新平台+服务平台,朝物联网社区小镇方向发展,体现高端引领、龙头带动、全链集成、多维融合、开放共享的特色产业园区。工业物联网特色产业园定位于以集聚工业物联网行业高科技企业和人才,建立工业物联网行业高科技项目孵化和产业化服务体系,搭建物联网应用众创空间,为入驻园区企业提供更低成本运营环境、产学研相结合的共享平台。当前,公司正围绕“新产品、新团队、新管理、新机制、新增长、新时代”的创新理念和“智能制造、智能物联、生态投资、变革创新、青春奋斗”的战略部署,切实落实上市公司规范,抓好风控体系建设和市值管理,深化投资机制和产业园平台建设,一手抓其他物理量传感器研发,一手抓工业物联网发展,向着建设国际一流的物联网公司的企业愿景而迈进。",研制、生产和销售应变式传感器（其中主要为应变式称重传感器 ）、仪表等元器件，提供系统集成及干粉砂浆第三方服务。,一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电子元器件制造；电子元器件批发；电子元器件零售；工业自动控制系统装置销售；仪器仪表制造；仪器仪表销售；计算机软硬件及外围设备制造；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；专用设备制造（不含许可类专业设备制造）；机械设备租赁；环境保护专用设备制造；家用电器制造；家用电器销售；电子产品销售；终端计量设备制造；终端计量设备销售；金属材料销售；五金产品批发；五金产品零售；建筑材料销售；物联网技术研发；互联网数据服务；市场营销策划；企业形象策划；企业管理咨询；物业管理；信息咨询服务（不含许可类信息咨询服务）；会议及展览服务（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。许可项目：道路货物运输（网络货运）；检验检测服务；货物进出口；技术进出口；进出口代理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）。,2967
688012.SH,GERALD ZHEYAO YIN(尹志尧),尹志尧(GERALD ZHEYAO YIN),刘方,93697.2987,20040531,上海,上海市,公司是一家以中国为基地、面向全球的高端半导体微观加工设备公司，是我国集成电路设备行业的领先企业，是由一大批在全球半导体设备产业长期耕耘，做出突出贡献的研发、工程技术、销售和营运专家创立和参与的科创企业。公司主要从事高端半导体设备的研发、生产和销售。自成立以来，公司主要业务是开发加工微观器件的大型真空工艺设备，包括等离子体刻蚀设备和薄膜沉积设备。公司聚焦用于集成电路、LED芯片等微观器件领域的等离子体刻蚀设备、深硅刻蚀设备和MOCVD设备等关键设备的研发、生产和销售。公司研发的核心技术和产品面向世界科技前沿，是国际半导体设备产业界公认的后起之秀。公司开发出与美国设备公司具有同等质量和相当数量的等离子体刻蚀设备并实现量产，美国商务部在2015年宣布解除了对我国等离子体刻蚀设备多年的出口管制。,半导体设备的研发、生产和销售。,研发、组装集成电路设备、泛半导体设备和其他微观加工设备及环保设备，包括配套设备和零配件，销售自产产品。提供技术咨询、技术服务。[不涉及国营贸易管理商品，涉及配额、许可证商品管理的，按国家有关规定办理申请；依法须经批准的项目，经相关部门批准后方可开展经营活动。]（以工商登记为准）,2963
688017.SH,左昱昱,张雨文,归来,18333.0125,20110113,江苏,苏州市,公司是一家专业从事精密传动装置研发、设计、生产和销售的高新技术企业，产品包括谐波减速器、机电一体化执行器及精密零部件。公司产品广泛应用于工业机器人、服务机器人、数控机床、航空航天、医疗器械、半导体生产设备、新能源装备等高端制造领域。经过多年持续研发投入，公司在国内率先实现了谐波减速器的工业化生产和规模化应用，打破了国际品牌在国内机器人谐波减速器领域的垄断。公司多年以来深耕精密传动领域，凭借先进的技术水平、持续的研发投入、高精密制造的能力、严格的质量管控以及完善的产品体系，在行业内已建立较强的品牌知名度，成长为国内领军企业。,精密传动装置研发、设计、生产和销售。,谐波传动设备的研发、设计及技术开发；研发、生产、加工及销售：精密谐波减速机、精密仪器、机械设备、传感器、机械配件、流体控制阀、汽车配件（接头）、自动化设备及配件、石油钻探设备配件；自营和代理各类商品及技术进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,1087
