ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pe_ttm,pb,ps,total_mv,circ_mv
688698.SH,20260108,94.57,2.4813,0.66,82.6036,78.0864,8.8647,12.3402,2024013.3737,2021857.1777
688698.SH,20260107,96.06,3.1556,0.77,83.8157,79.2322,8.9948,12.5213,2053712.599,2053712.599
688698.SH,20260106,95.8,2.9577,0.66,83.5888,79.0178,8.9704,12.4874,2048153.9349,2048153.9349
688698.SH,20260105,98.05,2.8962,0.62,85.552,80.8736,9.1811,12.7807,2096257.7591,2096257.7591
688698.SH,20251231,98.88,4.0705,0.94,86.2762,81.5582,9.2588,12.8889,2114002.7253,2114002.7253
688698.SH,20251230,103.55,5.7974,1.64,90.351,85.4101,9.6961,13.4976,2213844.8848,2213844.8848
688698.SH,20251229,93.45,4.744,1.45,81.5384,77.0794,8.7504,12.1811,1997912.163,1997912.163
688698.SH,20251226,90.5,4.9192,1.93,78.9644,74.6462,8.4741,11.7966,1934842.7047,1934842.7047
688698.SH,20251225,83.68,3.8199,1.76,73.0137,69.0209,7.8355,10.9076,1789034.6688,1789034.6688
688698.SH,20251224,78.08,2.3543,1.18,68.1275,64.4019,7.3112,10.1776,1669309.5954,1669309.5954
688698.SH,20251223,75.66,1.7919,0.9,66.016,62.4059,7.0846,9.8622,1617571.2601,1617571.2601
688698.SH,20251222,76.25,3.4238,1.97,66.5308,62.8925,7.1398,9.9391,1630185.1518,1630185.1518
688698.SH,20251219,78.64,1.3741,0.69,68.6161,64.8638,7.3636,10.2506,1681282.1027,1681282.1027
688698.SH,20251218,79.0,1.886,0.95,68.9302,65.1608,7.3973,10.2976,1688978.7146,1688978.7146
688698.SH,20251217,82.69,1.5186,0.67,72.1499,68.2044,7.7428,10.7785,1767868.9862,1767868.9862
688698.SH,20251216,81.79,1.7291,0.68,71.3646,67.462,7.6586,10.6612,1748627.4565,1748627.4565
688698.SH,20251215,83.6,2.1825,0.81,72.9439,68.955,7.828,10.8972,1787324.3106,1787324.3106
688698.SH,20251212,87.31,2.636,0.93,76.181,72.015,8.1754,11.3808,1866642.1718,1866642.1718
688698.SH,20251211,90.0,1.8781,0.58,78.5281,74.2338,8.4273,11.7314,1924152.966,1924152.966
688698.SH,20251210,91.68,2.9482,0.99,79.994,75.6195,8.5846,11.9504,1960070.488,1960070.488
688698.SH,20251209,88.25,3.036,1.09,77.0012,72.7904,8.2635,11.5033,1886738.8806,1886738.8806
688698.SH,20251208,87.98,3.0223,1.1,76.7656,72.5677,8.2382,11.4681,1880966.4217,1880966.4217
688698.SH,20251205,88.25,3.3231,1.24,77.0012,72.7904,8.2635,11.5033,1886738.8806,1886738.8806
688698.SH,20251204,86.6,3.9526,1.69,75.5615,71.4294,8.109,11.2882,1851462.7428,1851462.7428
688698.SH,20251203,83.25,1.5375,0.56,72.6385,68.6663,7.7953,10.8515,1779841.4936,1779841.4936
688698.SH,20251202,85.91,2.0882,0.72,74.9594,70.8603,8.0443,11.1983,1836710.9034,1836710.9034
688698.SH,20251201,88.5,2.891,1.03,77.2193,72.9966,8.2869,11.5359,1892083.7499,1892083.7499
688698.SH,20251128,86.4,2.8832,0.91,75.387,71.2644,8.0902,11.2621,1847186.8474,1847186.8474
688698.SH,20251127,85.5,2.3158,0.77,74.6017,70.5221,8.006,11.1448,1827945.3177,1827945.3177
688698.SH,20251126,86.68,3.5526,1.35,75.6313,71.4954,8.1164,11.2986,1853173.101,1853173.101
688698.SH,20251125,81.64,2.7661,1.13,71.2337,67.3383,7.6445,10.6417,1745420.5349,1745420.5349
688698.SH,20251124,83.78,2.5156,0.98,73.1009,69.1034,7.8449,10.9206,1791172.6166,1791172.6166
688698.SH,20251121,84.25,4.7279,2.4,73.511,69.4911,7.8889,10.9819,1801220.971,1801220.971
688698.SH,20251120,77.2,1.5129,0.78,67.3597,63.6761,7.2288,10.0629,1650495.6553,1650495.6553
688698.SH,20251119,77.16,1.6725,0.9,67.3248,63.6431,7.225,10.0577,1649640.4762,1649640.4762
688698.SH,20251118,76.1,1.8604,0.98,66.3999,62.7688,7.1258,9.9195,1626978.2301,1626978.2301
688698.SH,20251117,75.44,3.0558,1.61,65.824,62.2244,7.064,9.8335,1612867.7751,1612867.7751
688698.SH,20251114,71.06,1.7674,0.84,62.0023,58.6117,6.6538,9.2626,1519225.664,1519225.664
688698.SH,20251113,71.94,1.2929,0.53,62.7701,59.3376,6.7362,9.3773,1538039.6042,1538039.6042
688698.SH,20251112,71.19,1.2935,0.48,62.1157,58.7189,6.666,9.2795,1522004.9961,1522004.9961
688698.SH,20251111,72.51,2.0506,0.7,63.2675,59.8077,6.7896,9.4516,1550225.9063,1550225.9063
688698.SH,20251110,73.0,3.0651,1.09,63.695,60.2119,6.8355,9.5155,1560701.8502,1560701.8502
688698.SH,20251107,77.03,2.8046,0.99,67.2113,63.5359,7.2129,10.0408,1646861.1441,1646861.1441
688698.SH,20251106,82.3,2.9191,1.01,71.8096,67.8827,7.7063,10.7277,1759530.99,1759530.99
688698.SH,20251105,81.13,2.5975,0.81,70.7887,66.9176,7.5968,10.5752,1734517.0015,1734517.0015
688698.SH,20251104,79.51,3.177,0.9,69.3752,65.5814,7.4451,10.364,1699882.2481,1699882.2481
688698.SH,20251103,86.24,2.6008,0.7,75.2474,71.1325,8.0752,11.2413,1843766.131,1843766.131
688698.SH,20251031,86.22,2.8353,0.73,75.2299,71.116,8.0734,11.2387,1843338.5414,1843338.5414
688698.SH,20251030,87.63,3.1751,0.8,76.4602,72.279,8.2054,11.4225,1873483.6046,1873483.6046
688698.SH,20251029,94.33,4.3406,1.06,82.3062,77.8053,8.8328,12.2958,2016726.1031,2016726.1031
688698.SH,20251028,88.75,4.697,1.3,77.4374,73.2028,8.3103,11.5685,1897428.6193,1897428.6193
688698.SH,20251027,81.07,3.6133,1.12,70.7364,66.8682,7.5911,10.5674,1733234.2328,1733234.2328
688698.SH,20251024,82.33,3.7229,1.29,71.8358,67.9074,7.7091,10.7316,1760172.3743,1760172.3743
688698.SH,20251023,78.65,3.5912,1.4,68.6248,66.8393,7.6774,10.2519,1681495.8975,1681495.8975
688698.SH,20251022,80.19,4.8557,2.25,69.9686,68.148,7.8277,10.4527,1714420.2927,1714420.2927
688698.SH,20251021,77.0,2.3306,0.99,67.1852,65.437,7.5163,10.0369,1646219.7598,1646219.7598
688698.SH,20251020,75.76,1.5634,0.53,66.1032,64.3832,7.3953,9.8752,1619709.2078,1619709.2078
688698.SH,20251017,74.29,2.1371,0.7,64.8206,63.134,7.2518,9.6836,1588281.376,1588281.376
688698.SH,20251016,78.5,1.9301,0.59,68.494,66.7118,7.6628,10.2324,1678288.9759,1678288.9759
688698.SH,20251015,80.45,2.8353,0.81,70.1954,68.369,7.8531,10.4866,1719978.9568,1719978.9568
688698.SH,20251014,78.5,3.2942,0.96,68.494,66.7118,7.6628,10.2324,1678288.9759,1678288.9759
688698.SH,20251013,84.01,4.6514,1.42,73.3016,71.3944,8.2006,10.9506,1796089.8964,1796089.8964
688698.SH,20251010,90.48,2.6529,0.79,78.9469,76.8928,8.8322,11.794,1934415.1152,1934415.1152
688698.SH,20251009,91.21,3.0543,0.84,79.5839,77.5131,8.9035,11.8891,1950022.1337,1950022.1337
688698.SH,20250930,95.35,3.8867,1.09,83.1962,81.0315,9.1738,12.4288,2038533.1701,2038533.1701
688698.SH,20250929,88.78,2.8954,0.71,77.4636,75.4481,8.5417,11.5724,1898070.0036,1898070.0036
688698.SH,20250926,84.88,3.8916,0.91,74.0607,72.1337,8.1664,11.064,1814690.0417,1814690.0417
688698.SH,20250925,90.3,3.0208,0.57,78.7899,76.7398,8.6879,11.7705,1930566.8092,1930566.8092
688698.SH,20250924,92.36,4.5917,0.84,80.5873,78.4905,8.8861,12.039,1974608.5327,1974608.5327
688698.SH,20250923,86.0,3.5083,0.58,75.038,73.0855,8.2742,11.21,1838635.0564,1838635.0564
688698.SH,20250922,86.51,5.3554,0.95,75.483,73.5189,8.3233,11.2765,1849538.5899,1849538.5899
688698.SH,20250919,75.82,5.0039,0.94,66.1556,64.4342,7.2948,9.883,1620991.9765,1620991.9765
688698.SH,20250918,77.8,7.9784,1.69,67.8832,66.1169,7.4853,10.1411,1663323.3417,1663323.3417
688698.SH,20250917,72.2,5.5675,1.09,62.997,61.3578,6.9465,9.4112,1543598.2683,1543598.2683
688698.SH,20250916,69.08,6.3019,1.3,60.2747,58.7064,6.6463,9.0045,1476894.2988,1476894.2988
688698.SH,20250915,62.7,3.3246,0.67,54.7079,53.2844,6.0325,8.1729,1340493.233,1340493.233
688698.SH,20250912,62.28,3.5699,0.76,54.3415,52.9275,5.9921,8.1181,1331513.8525,1331513.8525
688698.SH,20250911,64.07,4.8025,1.1,55.9033,54.4487,6.1643,8.3514,1369783.117,1369783.117
688698.SH,20250910,62.7,7.5126,2.09,54.7079,53.2844,6.0325,8.1729,1340493.233,1340493.233
688698.SH,20250909,58.05,4.9687,1.36,50.6506,49.3327,5.5851,7.5667,1241078.6631,1241078.6631
688698.SH,20250908,56.0,3.9991,1.2,48.8619,47.5906,5.3879,7.2995,1197250.7344,1197250.7344
688698.SH,20250905,52.98,2.252,0.65,46.2269,45.0241,5.0973,6.9059,1132684.7127,1132684.7127
688698.SH,20250904,51.39,3.1668,0.87,44.8396,43.6729,4.9443,6.6986,1098691.3436,1098691.3436
688698.SH,20250903,54.4,3.618,1.0,47.4659,46.2308,5.2339,7.091,1163043.5706,1163043.5706
688698.SH,20250902,55.63,5.2903,1.44,48.5391,47.2761,5.3523,7.2513,1189340.3278,1189340.3278
688698.SH,20250901,54.65,2.3948,0.54,47.684,46.4433,5.258,7.1236,1168388.4399,1168388.4399
688698.SH,20250829,55.81,2.7994,0.57,48.6962,47.4291,5.3696,7.2748,1193188.6337,1193188.6337
688698.SH,20250828,55.81,3.9956,0.83,48.6962,47.4291,5.3696,7.2748,1193188.6337,1193188.6337
688698.SH,20250827,58.0,3.6973,0.76,50.607,49.2902,5.5803,7.5602,1240009.6892,1240009.6892
688698.SH,20250826,58.99,5.4927,1.11,51.4708,50.1316,5.6755,7.6893,1261175.3718,1261175.3718
688698.SH,20250825,59.0,6.089,1.42,51.4795,50.8559,5.8799,7.6906,1261389.1666,1261389.1666
688698.SH,20250822,55.8,5.0909,1.38,48.6874,48.0976,5.561,7.2735,1192974.8389,1192974.8389
688698.SH,20250821,52.22,3.7247,1.1,45.5638,45.0118,5.2042,6.8068,1116436.3098,1116436.3098
688698.SH,20250820,54.6,3.8915,1.32,47.6404,47.0633,5.4414,7.117,1167319.466,1167319.466
688698.SH,20250819,57.0,5.8741,2.83,49.7345,49.132,5.6806,7.4299,1218630.2118,1218630.2118
688698.SH,20250818,55.4,2.8036,1.52,48.3384,47.7529,5.5212,7.2213,1184423.048,1184423.048
688698.SH,20250815,56.83,2.1166,1.15,49.5861,48.9855,5.6637,7.4077,1214995.7006,1214995.7006
688698.SH,20250814,55.4,2.2669,1.23,48.3384,47.7529,5.5212,7.2213,1184423.048,1184423.048
688698.SH,20250813,55.2,1.686,0.78,48.1639,47.5805,5.5012,7.1953,1180147.1525,1180147.1525
688698.SH,20250812,54.3,1.4993,0.68,47.3786,46.8047,5.4115,7.0779,1160905.6228,1160905.6228
688698.SH,20250811,54.97,1.6493,0.75,47.9632,47.3822,5.4783,7.1653,1175229.8727,1175229.8727
688698.SH,20250808,55.35,2.1335,1.06,48.2948,47.7098,5.5162,7.2148,1183354.0741,1183354.0741
688698.SH,20250807,57.21,2.2832,1.24,49.9177,49.313,5.7015,7.4573,1223119.9021,1223119.9021
688698.SH,20250806,57.21,3.2057,2.16,49.9177,49.313,5.7015,7.4573,1223119.9021,1223119.9021
688698.SH,20250805,54.29,1.701,1.09,47.3699,46.7961,5.4105,7.0766,1160691.828,1160691.828
688698.SH,20250804,54.46,1.6309,1.09,47.5182,46.9426,5.4275,7.0988,1164326.3392,1164326.3392
688698.SH,20250801,52.62,1.2201,0.77,45.9128,45.3566,5.2441,6.859,1124988.1008,1124988.1008
688698.SH,20250731,53.37,1.445,0.77,46.5672,46.0031,5.3189,6.9567,1141022.7088,1141022.7088
688698.SH,20250730,53.79,1.4301,0.63,46.9336,46.3651,5.3607,7.0115,1150002.0893,1150002.0893
688698.SH,20250729,54.17,2.0639,0.87,47.2652,46.6926,5.3986,7.061,1158126.2908,1158126.2908
688698.SH,20250728,55.23,1.3467,0.47,48.1901,47.6063,5.5042,7.1992,1180788.5368,1180788.5368
688698.SH,20250725,56.0,1.6448,0.49,48.8619,48.27,5.581,7.2995,1197250.7344,1197250.7344
688698.SH,20250724,56.35,2.9577,0.72,49.1673,48.5717,5.6158,7.3452,1204733.5515,1204733.5515
688698.SH,20250723,55.6,3.3048,0.7,48.5129,47.9252,5.662,7.2474,1188698.9434,1175246.5234
688698.SH,20250722,53.72,2.6882,0.6,46.8726,46.3048,5.4705,7.0023,1148505.5259,1135507.9719
688698.SH,20250721,55.18,3.9686,1.02,48.1465,47.5632,5.6192,7.1926,1179719.5629,1166368.7619
688698.SH,20250718,54.87,3.9873,1.19,47.3342,46.7608,5.5244,7.0713,1159816.1284,1159816.1284
688698.SH,20250717,54.21,6.927,3.26,46.7648,46.1983,5.458,6.9862,1145865.3604,1145865.3604
688698.SH,20250716,52.28,5.9211,4.53,45.0999,44.5535,5.2637,6.7375,1105069.9325,1105069.9325
688698.SH,20250715,45.87,1.4231,1.23,39.5702,39.0909,4.6183,5.9114,969578.3818,969578.3818
688698.SH,20250714,46.3,1.247,1.24,39.9412,39.4573,4.6616,5.9669,978667.5186,978667.5186
688698.SH,20250711,45.51,1.2247,1.31,39.2597,38.7841,4.582,5.865,961968.872,961968.872
688698.SH,20250710,44.69,0.7957,0.92,38.5523,38.0853,4.4995,5.7594,944636.0995,944636.0995
688698.SH,20250709,44.41,1.8394,2.7,38.3107,37.8466,4.4713,5.7233,938717.5918,938717.5918
688698.SH,20250708,45.31,0.7008,1.0,39.0871,38.6136,4.5619,5.8393,957741.3665,957741.3665
688698.SH,20250707,44.56,0.4594,0.57,38.4401,37.9745,4.4864,5.7426,941888.2209,941888.2209
688698.SH,20250704,44.92,0.8885,1.12,38.7507,38.2813,4.5226,5.789,949497.7308,949497.7308
688698.SH,20250703,45.51,0.4558,0.5,39.2597,38.7841,4.582,5.865,961968.872,961968.872
688698.SH,20250702,45.43,0.9035,0.9,39.1907,38.7159,4.574,5.8547,960277.8698,960277.8698
688698.SH,20250701,46.57,0.7835,0.65,40.1741,39.6874,4.6888,6.0016,984374.651,984374.651
688698.SH,20250630,47.2,1.0226,0.89,40.7176,40.2243,4.7522,6.0828,997691.2933,997691.2933
688698.SH,20250627,46.22,0.8126,0.56,39.8722,39.3891,4.6535,5.9565,976976.5164,976976.5164
688698.SH,20250626,46.55,1.0712,0.7,40.1568,39.6704,4.6867,5.9991,983951.9005,983951.9005
688698.SH,20250625,47.19,1.3234,0.89,40.7089,40.2158,4.7512,6.0815,997479.918,997479.918
688698.SH,20250624,46.3,1.8253,1.26,39.9412,39.4573,4.6616,5.9669,978667.5186,978667.5186
688698.SH,20250623,43.3,0.6973,0.46,37.3532,36.9007,4.3595,5.5802,915254.9364,915254.9364
688698.SH,20250620,42.8,2.3212,1.71,36.9219,36.4746,4.3092,5.5158,904686.1727,904686.1727
688698.SH,20250619,46.24,1.4574,0.98,39.8894,39.4062,4.6555,5.9591,977399.267,977399.267
688698.SH,20250618,46.79,1.1645,0.84,40.3639,39.8749,4.7109,6.03,989024.907,989024.907
688698.SH,20250617,46.08,1.612,1.22,39.7514,39.2698,4.6394,5.9385,974017.2626,974017.2626
688698.SH,20250616,45.37,1.0522,0.81,39.1389,38.6648,4.5679,5.847,959009.6181,959009.6181
688698.SH,20250613,46.1,1.4964,1.29,39.7686,39.2869,4.6414,5.9411,974440.0131,974440.0131
688698.SH,20250612,47.3,2.0981,2.02,40.8038,40.3095,4.7623,6.0957,999805.046,999805.046
688698.SH,20250611,45.89,0.7028,0.66,39.5875,39.1079,4.6203,5.914,970001.1324,970001.1324
688698.SH,20250610,45.52,1.246,1.19,39.2683,38.7926,4.583,5.8663,962180.2472,962180.2472
688698.SH,20250609,46.29,0.9475,0.9,39.9325,39.4488,4.6606,5.9656,978456.1433,978456.1433
688698.SH,20250606,46.48,0.811,0.68,40.0964,39.6107,4.6797,5.99,982472.2736,982472.2736
688698.SH,20250605,47.56,1.48,1.36,41.0281,40.5311,4.6622,6.1292,1005300.8031,1005300.8031
688698.SH,20250604,46.12,0.8791,0.72,39.7859,39.3039,4.521,5.9437,974862.7637,974862.7637
688698.SH,20250603,46.24,1.1189,0.93,39.8894,39.4062,4.5328,5.9591,977399.267,977399.267
688698.SH,20250530,46.5,0.9817,0.74,40.1137,39.6278,4.5583,5.9926,982895.0241,982895.0241
688698.SH,20250529,47.1,1.4919,1.16,40.6313,40.1391,4.6171,6.07,995577.5405,995577.5405
688698.SH,20250528,45.74,0.9761,0.73,39.4581,38.9801,4.4838,5.8947,966830.5033,966830.5033
688698.SH,20250527,46.13,1.5297,0.95,39.7945,39.3125,4.522,5.9449,975074.139,975074.139
688698.SH,20250526,46.42,1.0531,0.59,40.0447,39.5596,4.5505,5.9823,981204.0219,981204.0219
688698.SH,20250523,46.86,1.5521,0.79,40.4243,39.9346,4.5936,6.039,990504.534,990504.534
688698.SH,20250522,47.57,1.3384,0.64,41.0367,40.5396,4.6632,6.1305,1005512.1784,1005512.1784
688698.SH,20250521,47.91,1.23,0.55,41.3301,40.8294,4.6965,6.1743,1012698.9377,1012698.9377
688698.SH,20250520,49.0,2.9066,1.46,42.2703,41.7583,4.8034,6.3148,1035738.8426,1035738.8426
688698.SH,20250519,46.66,1.8533,0.88,40.2517,39.7641,4.574,6.0132,986277.0285,986277.0285
688698.SH,20250516,48.15,2.4698,1.23,41.5371,41.0339,4.72,6.2053,1017771.9443,1017771.9443
688698.SH,20250515,47.3,2.017,0.94,40.8038,40.3095,4.6367,6.0957,999805.046,999805.046
688698.SH,20250514,49.34,1.9458,0.79,42.5637,42.048,4.8367,6.3586,1042925.6019,1042925.6019
688698.SH,20250513,50.22,1.6493,0.6,43.3228,42.798,4.923,6.472,1061526.626,1061526.626
688698.SH,20250512,50.98,2.3996,0.91,43.9784,43.4457,4.9975,6.57,1077591.1469,1077591.1469
688698.SH,20250509,49.12,1.9915,0.76,42.3739,41.8606,4.8151,6.3303,1038275.3459,1038275.3459
688698.SH,20250508,51.05,2.7978,1.23,44.0388,43.5053,5.0043,6.579,1079070.7738,1079070.7738
688698.SH,20250507,51.03,3.4504,1.84,44.0216,43.4883,5.0024,6.5764,1078648.0232,1078648.0232
688698.SH,20250506,50.71,3.0604,1.89,43.7455,43.2156,4.971,6.5352,1071884.0145,1071884.0145
688698.SH,20250430,50.4,1.9073,1.01,43.4781,42.9514,4.9406,6.4952,1065331.381,1065331.381
688698.SH,20250429,48.47,1.9525,1.03,41.8131,41.3066,4.7514,6.2465,1024535.9531,1024535.9531
688698.SH,20250428,48.18,1.0267,0.47,41.563,41.563,4.8669,6.2091,1018406.0701,1018406.0701
688698.SH,20250425,48.98,1.4428,0.7,42.2531,42.2531,4.9477,6.3122,1035316.0921,1035316.0921
688698.SH,20250424,48.86,1.7516,0.9,42.1496,42.1496,4.9356,6.2968,1032779.5888,1032779.5888
688698.SH,20250423,50.26,3.3042,2.06,43.3573,43.3573,5.077,6.4772,1062372.1271,1062372.1271
688698.SH,20250422,47.63,1.9954,1.32,41.0885,41.0885,4.8114,6.1383,1006780.4301,1006780.4301
688698.SH,20250421,49.0,2.4051,1.63,42.2703,42.2703,4.9498,6.3148,1035738.8426,1035738.8426
688698.SH,20250418,45.3,0.8236,0.44,39.0785,39.0785,4.576,5.838,957529.9912,957529.9912
688698.SH,20250417,45.8,1.1946,0.52,39.5098,39.5098,4.6265,5.9024,968098.7549,968098.7549
688698.SH,20250416,46.07,1.5858,0.57,39.7428,39.7428,4.6538,5.9372,973805.8873,973805.8873
688698.SH,20250415,47.45,1.5267,0.49,52.5664,40.9221,4.793,7.6863,1002975.6751,1002975.6751
688698.SH,20250414,47.83,2.2295,0.69,52.9874,41.2498,4.8314,7.7479,1011007.9355,1011007.9355
688698.SH,20250411,46.98,2.8453,0.97,52.0457,40.5167,4.7456,7.6102,993041.0373,993041.0373
688698.SH,20250410,45.55,3.3966,1.37,50.4616,39.2835,4.6011,7.3786,962814.3731,962814.3731
688698.SH,20250409,43.15,3.8403,1.97,47.8028,37.2136,4.3587,6.9898,912084.3073,912084.3073
688698.SH,20250408,41.8,3.2714,1.75,46.3072,36.0494,4.2223,6.7711,883548.6453,883548.6453
688698.SH,20250407,41.12,2.859,1.78,45.5539,35.4629,4.1536,6.6609,869175.1267,869175.1267
688698.SH,20250403,51.4,1.2559,0.75,56.9423,44.3286,5.192,8.3262,1086468.9084,1086468.9084
688698.SH,20250402,53.28,1.1812,0.67,59.0251,45.95,5.3819,8.6307,1126207.4599,1126207.4599
688698.SH,20250401,53.01,1.1886,0.63,58.7259,45.7171,5.3547,8.587,1120500.3275,1120500.3275
688698.SH,20250331,53.59,2.8457,1.55,59.3685,46.2174,5.4133,8.6809,1132760.0934,1132760.0934
688698.SH,20250328,54.8,1.5695,0.8,60.709,47.2609,5.5355,8.8769,1158336.5015,1158336.5015
688698.SH,20250327,56.62,1.5694,0.75,62.7252,48.8305,5.7193,9.1718,1196806.8014,1196806.8014
688698.SH,20250326,56.72,1.6783,0.73,62.836,48.9167,5.7294,9.188,1198920.5541,1198920.5541
688698.SH,20250325,55.73,1.8142,0.76,61.7392,48.0629,5.6294,9.0276,1177994.402,1177994.402
688698.SH,20250324,56.51,2.5371,1.09,62.6033,48.7356,5.7082,9.1539,1194481.6734,1194481.6734
688698.SH,20250321,56.31,2.1917,0.85,62.3818,48.5632,5.688,9.1215,1190254.1679,1190254.1679
688698.SH,20250320,59.24,2.3057,0.77,65.6277,51.0901,5.984,9.5962,1252187.1232,1252187.1232
688698.SH,20250319,60.25,2.6075,0.81,66.7466,51.9611,6.086,9.7598,1273536.0259,1273536.0259
688698.SH,20250318,60.64,2.3393,0.67,67.1787,52.2975,6.1254,9.823,1281779.6615,1281779.6615
688698.SH,20250317,61.88,2.1841,0.61,68.5524,53.3669,6.2507,10.0238,1307990.1955,1307990.1955
688698.SH,20250314,61.07,3.5288,0.98,67.655,52.6683,6.1688,9.8926,1290868.7983,1290868.7983
688698.SH,20250313,58.7,4.3134,1.17,65.0295,50.6243,5.9294,9.5087,1240772.8584,1240772.8584
688698.SH,20250312,63.98,3.7974,1.02,70.8788,55.178,6.4628,10.364,1352379.0031,1352379.0031
688698.SH,20250311,63.87,3.6584,0.9,70.757,55.0831,6.4517,10.3462,1350053.875,1350053.875
688698.SH,20250310,65.41,2.5595,0.55,72.463,56.4112,6.6072,10.5956,1382605.6672,1382605.6672
688698.SH,20250307,66.89,3.6253,0.71,74.1026,57.6876,6.7567,10.8354,1413889.2078,1413889.2078
688698.SH,20250306,65.99,4.7154,0.86,73.1055,56.9114,6.6658,10.6896,1394865.4331,1394865.4331
688698.SH,20250305,63.37,4.1244,0.67,70.203,54.6519,6.4012,10.2652,1339485.1113,1339485.1113
688698.SH,20250304,61.04,5.3711,0.95,67.6218,52.6424,6.1658,9.8877,1290234.6725,1290234.6725
688698.SH,20250303,56.89,5.2918,0.99,63.0243,49.0634,5.7466,9.2155,1202513.9338,1202513.9338
688698.SH,20250228,60.5,6.1207,1.25,67.0236,52.1767,6.1113,9.8003,1278820.4077,1278820.4077
688698.SH,20250227,70.47,6.3947,1.45,78.0686,60.9714,7.2467,11.4153,1489561.5559,1489561.5559
688698.SH,20250226,67.3,7.5508,1.86,74.5568,58.2287,6.9207,10.9018,1422555.594,1422555.594
688698.SH,20250225,60.53,2.7842,0.64,67.0568,52.3712,6.2245,9.8051,1279454.5335,1279454.5335
688698.SH,20250224,60.7,3.8635,0.83,67.2451,52.5183,6.242,9.8327,1283047.9132,1283047.9132
688698.SH,20250221,62.81,3.8094,0.82,69.5827,54.3439,6.459,10.1745,1327648.096,1327648.096
688698.SH,20250220,61.07,4.0232,0.86,67.655,52.8384,6.2801,9.8926,1290868.7983,1290868.7983
688698.SH,20250219,61.85,5.8107,1.46,68.5191,53.5133,6.3603,10.019,1307356.0697,1307356.0697
688698.SH,20250218,57.76,4.3793,1.22,63.9881,49.9746,5.9397,9.3564,1220903.5826,1220903.5826
688698.SH,20250217,56.87,5.3885,1.66,63.0022,49.2045,5.8482,9.2123,1202091.1832,1202091.1832
688698.SH,20250214,51.5,3.7399,1.1,57.0531,44.5584,5.2959,8.3424,1088582.6611,1088582.6611
688698.SH,20250213,50.08,4.0175,1.16,55.48,43.3298,5.1499,8.1124,1058567.3722,1058567.3722
688698.SH,20250212,54.55,2.374,0.66,60.432,47.1972,5.6096,8.8364,1153052.1197,1153052.1197
688698.SH,20250211,54.03,2.3938,0.65,59.8559,46.7473,5.5561,8.7522,1142060.6054,1142060.6054
688698.SH,20250210,54.46,3.6833,0.97,60.3323,47.1194,5.6003,8.8219,1151149.7422,1151149.7422
688698.SH,20250207,55.8,4.5134,1.19,61.8168,48.2788,5.7381,9.0389,1179474.0289,1179474.0289
688698.SH,20250206,55.84,4.306,1.18,61.8611,48.3134,5.7422,9.0454,1180319.53,1180319.53
688698.SH,20250205,51.91,3.0506,0.77,57.5073,44.9131,5.3381,8.4088,1097249.0473,1097249.0473
688698.SH,20250127,50.8,2.7928,0.7,56.2776,43.9527,5.224,8.229,1073786.3919,1073786.3919
688698.SH,20250124,53.44,4.2387,1.12,59.2023,46.2369,5.4954,8.6566,1129589.4643,1129589.4643
688698.SH,20250123,50.38,4.525,1.31,55.8124,43.5893,5.1808,8.161,1064908.6304,1064908.6304
688698.SH,20250122,49.39,3.5699,1.06,54.7156,42.7328,5.079,8.0006,1043982.4783,1043982.4783
688698.SH,20250121,51.4,4.6057,1.42,56.9423,44.4718,5.2857,8.3262,1086468.9084,1086468.9084
688698.SH,20250120,48.29,3.138,0.95,53.497,41.781,4.9658,7.8224,1020731.1981,1020731.1981
688698.SH,20250117,49.1,3.0054,0.81,54.3943,42.4818,5.0491,7.9536,1037852.5953,1037852.5953
688698.SH,20250116,48.0,2.9073,0.7,53.1757,41.5301,4.936,7.7754,1014601.3152,1014601.3152
688698.SH,20250115,48.77,3.1843,0.75,54.0288,42.1963,5.0152,7.9002,1030877.2113,1030877.2113
688698.SH,20250114,49.8,3.965,0.97,55.1698,43.0875,5.1211,8.067,1052648.8645,1052648.8645
688698.SH,20250113,46.21,3.4823,0.93,51.1927,39.9814,4.752,7.4855,976765.1412,976765.1412
688698.SH,20250110,47.78,4.9628,1.47,52.932,41.3398,4.9134,7.7398,1009951.0592,1009951.0592
688698.SH,20250109,47.77,5.1772,1.8,52.9209,41.3311,4.9124,7.7382,1009739.6839,1009739.6839
002965.SZ,20260702,51.18,10.2857,0.72,87.6346,261.1094,3.2025,1.7134,1358216.3754,974547.5526
002965.SZ,20260701,50.92,11.3793,0.85,87.1895,259.783,3.1862,1.7047,1351316.4876,969596.7444
002965.SZ,20260630,50.95,13.3836,1.11,87.2408,259.936,3.1881,1.7057,1352112.6285,970167.9915
002965.SZ,20260629,49.51,20.5452,2.16,84.7751,252.5894,3.098,1.6575,1313897.8653,942748.1307
002965.SZ,20260626,51.88,12.1214,1.36,88.8332,264.6807,3.2463,1.7369,1376792.9964,987876.6516
002965.SZ,20260625,47.16,14.1324,1.87,80.7513,240.6003,2.9509,1.5789,1251533.4948,898000.4412
002965.SZ,20260624,42.87,6.3983,0.74,73.4056,218.7136,2.6825,1.4352,1137685.3461,816312.1059
002965.SZ,20260623,42.86,6.8624,0.74,73.3885,218.6626,2.6819,1.4349,1137419.9658,816121.6902
